Title,Date
"Fullmetal Alchemist: Sealing the Homunculus,""11/14/19"""
"Fullmetal Alchemist: Human Transmutation,""11/14/19"""
"Fullmetal Alchemist: A Rotted Heart,""11/14/19"""
"Fullmetal Alchemist: Hohenheim of Light,""11/14/19"""
"Fullmetal Alchemist: The Stray Dog,""11/14/19"""
"Fullmetal Alchemist: His Name is Unknown,""11/13/19"""
"Fullmetal Alchemist: The Scar,""11/13/19"""
"Fullmetal Alchemist: Secret of Ishbal,""11/13/19"""
"Fullmetal Alchemist: With the River's Flow,""11/13/19"""
"Fullmetal Alchemist: The Flame Alchemist, The Bachelor Lieutenant, and the Mystery of Warehouse 13,""11/13/19"""
"Fullmetal Alchemist: The Sinner Within,""11/13/19"""
"Fullmetal Alchemist: Reunion of the Fallen,""11/13/19"""
"Fullmetal Alchemist: Theory of Avarice,""11/13/19"""
"Fullmetal Alchemist: Al, Captured,""11/13/19"""
"Fullmetal Alchemist: Dante of the Deep Forest,""11/13/19"""
"Fullmetal Alchemist: Sin,""11/13/19"""
"Fullmetal Alchemist: Assault on South Headquarters,""11/13/19"""
"Fullmetal Alchemist: The Untainted Child,""11/13/19"""
"Fullmetal Alchemist: All Is One, One Is All,""11/13/19"""
"Fullmetal Alchemist: Teacher,""11/13/19"""
"Fullmetal Alchemist: Her Reason,""11/12/19"""
"Fullmetal Alchemist: Words of Farewell,""11/12/19"""
"Fullmetal Alchemist: Bonding Memories,""11/12/19"""
"Fullmetal Alchemist: Fullmetal Heart,""11/12/19"""
"Fullmetal Alchemist: Created Human,""11/12/19"""
"Fullmetal Alchemist: The Red Glow,""11/12/19"""
"Fullmetal Alchemist: Soul of the Guardian,""11/12/19"""
"Fullmetal Alchemist: The Truth Behind Truths,""11/12/19"""
"Fullmetal Alchemist: Marcoh's Notes,""11/11/19"""
"Fullmetal Alchemist: House of the Waiting Family,""11/11/19"""
"Fullmetal Alchemist: That Which Is Lost,""11/11/19"""
"Fullmetal Alchemist: The Ishbal Massacre,""11/11/19"""
"Fullmetal Alchemist: Destruction's Right Hand,""11/11/19"""
"Fullmetal Alchemist: Fullmetal vs. Flame,""11/11/19"""
"Fullmetal Alchemist: The Other Brothers Elric: Part 2,""11/11/19"""
"Fullmetal Alchemist: The Other Brothers Elric: Part 1,""11/11/19"""
"Fullmetal Alchemist: The Phantom Thief,""11/11/19"""
"Fullmetal Alchemist: Be Thou for the People,""11/11/19"""
"Fullmetal Alchemist: The Philosopher's Stone,""11/11/19"""
"Fullmetal Alchemist: Night of the Chimera's Cry,""11/11/19"""
"Fullmetal Alchemist: The Alchemy Exam,""11/11/19"""
"Fullmetal Alchemist: The Man with the Mechanical Arm,""11/11/19"""
"Fullmetal Alchemist: A Forger's Love,""11/11/19"""
"Fullmetal Alchemist: Mother,""11/11/19"""
"Fullmetal Alchemist: Body of the Sanctioned,""11/10/19"""
"The Good Place: Season 4: Help is Other People,""11/8/19"""
"Beyblade: Metal Fusion: Pegasus Has Landed,""11/7/19"""
"Raising Dion: Season 1: ISSUE #102: Fortress of Solitude,""11/5/19"""
"Raising Dion: Season 1: ISSUE #101: How Do You Raise a Superhero?,""11/4/19"""
"The Matrix Revolutions,""11/2/19"""
"The Matrix Reloaded,""11/2/19"""
"Now You See Me 2,""11/2/19"""
"The Good Place: Season 4: A Chip Driver Mystery,""11/1/19"""
"Hocus Pocus,""10/31/19"""
"The Good Cop: Who Framed the Good Cop?,""10/30/19"""
"Tomorrowland,""10/28/19"""
"Sherlock: A Study in Pink,""10/26/19"""
"The Good Place: Season 4: Employee of the Bearimy,""10/25/19"""
" : Episode 1,""10/24/19"""
"The Pink Panther,""10/22/19"""
"The Good Place: Season 4: Tinker, Tailor, Demon, Spy,""10/18/19"""
"Penn & Teller: Fool Us: In Vegas: The Invisi-Ball Thread,""10/18/19"""
"The Three Musketeers,""10/14/19"""
"The Cobbler,""10/14/19"""
"The Flintstones,""10/14/19"""
"The Good Place: Season 4: Chillaxing,""10/11/19"""
"Disenchantment: Part 2: Our Bodies, Our Elves,""10/8/19"""
"Disenchantment: Part 2: The Lonely Heart Is a Hunter,""10/8/19"""
"Disenchantment: Part 1: Swamp and Circumstance,""10/7/19"""
"Paul Blart: Mall Cop 2,""10/6/19"""
"Fantastic Beasts and Where To Find Them,""10/6/19"""
"Brooklyn Nine-Nine: Season 1: Halloween,""10/6/19"""
"The Good Place: Season 4: A Girl From Arizona - Part 2,""10/4/19"""
"Pokémon the Movie: I Choose You!,""10/4/19"""
"Yu-Gi-Oh!: Season 1: Journey to the Duelist Kingdom,""10/4/19"""
"Yu-Gi-Oh!: Season 1: The Gauntlet Is Thrown,""10/3/19"""
"Yu-Gi-Oh!: Season 1: The Heart of the Cards,""10/3/19"""
"The Politician: Season 1: Pilot,""10/1/19"""
"Monty Python's Life of Brian,""10/1/19"""
"Sherlock Holmes,""9/30/19"""
"Indiana Jones and the Raiders of the Lost Ark,""9/30/19"""
"JoJo's Bizarre Adventure: Phantom Blood/Battle Tendency: The Ascendant One,""9/30/19"""
"JoJo's Bizarre Adventure: Phantom Blood/Battle Tendency: The Birth of a Superbeing,""9/30/19"""
"JoJo's Bizarre Adventure: Phantom Blood/Battle Tendency: The Ties that Bind JoJo,""9/30/19"""
"JoJo's Bizarre Adventure: Phantom Blood/Battle Tendency: The Warrior Of Wind,""9/30/19"""
"JoJo's Bizarre Adventure: Phantom Blood/Battle Tendency: A True Warrior,""9/30/19"""
"JoJo's Bizarre Adventure: Phantom Blood/Battle Tendency: A Hundred Against Two,""9/30/19"""
"JoJo's Bizarre Adventure: Phantom Blood/Battle Tendency: Young Caesar,""9/30/19"""
"JoJo's Bizarre Adventure: Phantom Blood/Battle Tendency: A Race Toward the Blink,""9/30/19"""
"JoJo's Bizarre Adventure: Phantom Blood/Battle Tendency: The Deeper Plan,""9/30/19"""
"JoJo's Bizarre Adventure: Phantom Blood/Battle Tendency: The Final Ripple!,""9/29/19"""
"JoJo's Bizarre Adventure: Phantom Blood/Battle Tendency: Bloody Battle! JoJo & Dio,""9/28/19"""
"JoJo's Bizarre Adventure: Phantom Blood/Battle Tendency: Sorrowful Successor,""9/28/19"""
"JoJo's Bizarre Adventure: Phantom Blood/Battle Tendency: Tomorrow's Courage,""9/28/19"""
"JoJo's Bizarre Adventure: Phantom Blood/Battle Tendency: The Dark Knights,""9/28/19"""
"JoJo's Bizarre Adventure: Phantom Blood/Battle Tendency: A Letter From the Past,""9/27/19"""
"Parks and Recreation: The Reporter,""9/27/19"""
"The Good Place: Season 4: A Girl From Arizona - Part 1,""9/27/19"""
"Disenchantment: Part 2: Tiabeanie Falls,""9/23/19"""
"Disenchantment: Part 2: The Electric Princess,""9/23/19"""
"Disenchantment: Part 2: In Her Own Write,""9/23/19"""
"Disenchantment: Part 2: Love's Slimy Embrace,""9/23/19"""
"Disenchantment: Part 2: The Dreamland Job,""9/23/19"""
"Disenchantment: Part 2: The Very Thing,""9/23/19"""
"Disenchantment: Part 2: Stairway to Hell,""9/23/19"""
"Disenchantment: Part 2: The Disenchantress,""9/22/19"""
"Million Pound Menu: Season 1: Hollings and the Cheese Wheel,""9/19/19"""
"Million Pound Menu: Season 2: Tiger Bites, Burmese Kitchen, Really Rice - Grab-and-Go,""9/18/19"""
"Grey's Anatomy: A Hard Day's Night,""9/11/19"""
"Million Pound Menu: Season 2: Sustainable Food Story, Skaus, Devi's - Sustainable,""9/11/19"""
"Million Pound Menu: Season 2: MATR, Pilgrim, Blue Caribou Canteen - New International,""9/11/19"""
"Million Pound Menu: Season 2: Baba G's, KraPow, XXVI - New Asian,""9/8/19"""
"Million Pound Menu: Season 2: The Duck Truck, BBQ Dreamz & Jah Jyot - Fast Casual,""9/8/19"""
"Million Pound Menu: Season 1: Black Bear Burger and Naked Dough,""9/8/19"""
"Arrested Development: Season 5: The Fallout,""9/7/19"""
"Grimm: Bears Will Be Bears,""9/7/19"""
"Grimm: Pilot,""9/7/19"""
"Ducktales: Daytrip Of Doom!,""9/5/19"""
"The Dark Crystal: Age of Resistance: End. Begin. All the Same.,""9/5/19"""
"National Security,""8/30/19"""
"The Man,""8/28/19"""
"John Wick,""8/26/19"""
"Star Wars: Episode V: The Empire Strikes Back,""8/26/19"""
"Police Academy 7: Mission to Moscow,""8/25/19"""
"Police Academy 5: Assignment: Miami Beach,""8/24/19"""
"Superlopez,""8/23/19"""
"Thunderstruck,""8/22/19"""
"Merlin: Season 1: The Mark of Nimueh,""8/22/19"""
"Police Academy,""8/21/19"""
"The Polka King,""8/21/19"""
"Merlin: Season 1: Valiant,""8/20/19"""
"Invader Zim: Enter the Florpus,""8/19/19"""
"Ace Ventura: When Nature Calls,""8/14/19"""
"The Animal,""8/14/19"""
"Ace Ventura: Pet Detective,""8/13/19"""
"I Am Legend,""8/13/19"""
"Popstar: Never Stop Never Stopping,""8/11/19"""
"Suicide Squad,""8/9/19"""
"Pirates of the Caribbean: At World's End,""8/9/19"""
"Groundhog Day,""8/7/19"""
"The Hitchhiker's Guide to the Galaxy,""8/6/19"""
"The IT Crowd: Series 1: Yesterday's Jam,""8/5/19"""
"The Man Who Knew Too Little,""8/4/19"""
"Pants on Fire,""8/3/19"""
"Comedians in Cars Getting Coffee: New 2019: Freshly Brewed: Eddie Murphy: I Just Wanted To Kill,""8/2/19"""
"The Bourne Ultimatum,""8/2/19"""
"The Pink Panther 2,""7/30/19"""
"Get Smart,""7/30/19"""
"Shorts,""7/28/19"""
"The Office (U.S.): Season 2: The Client,""7/26/19"""
"Richie Rich: Season 1: More or Le$$,""7/24/19"""
"Richie Rich: Season 1: The Madne$$ of Queen Harper,""7/23/19"""
"Richie Rich: Season 1: The Wonderful Thing$ He Doe$,""7/23/19"""
"Richie Rich: Season 1: The $et Up,""7/23/19"""
"Richie Rich: Season 1: Royal Flu$h,""7/23/19"""
"Richie Rich: Season 1: Man$ion Warming,""7/23/19"""
"Jessie: Season 3: Caught Purple Handed,""7/19/19"""
"Jessie: Season 3: Ghost Bummers,""7/19/19"""
"Sherlock: Series 4: The Final Problem,""7/18/19"""
"Sherlock: Series 4: The Lying Detective,""7/17/19"""
"Sherlock: Series 4: The Six Thatchers,""7/17/19"""
"Sherlock: Series 3: The Abominable Bride,""7/17/19"""
"Conan Without Borders: Italy,""7/16/19"""
"Sherlock: Series 3: The Empty Hearse,""7/16/19"""
"Sherlock: Series 2: The Reichenbach Fall,""7/16/19"""
"Sherlock: Series 2: A Scandal in Belgravia,""7/15/19"""
"Sherlock: The Great Game,""7/14/19"""
"Family Reunion: Part 1: Remember When Our Boys Became Men?,""7/14/19"""
"Family Reunion: Part 1: Remember Black Elvis?,""7/14/19"""
"Family Reunion: Part 1: Remember Macho Mazzi?,""7/14/19"""
"Family Reunion: Part 1: Remember the First Day of School?,""7/14/19"""
"Family Reunion: Part 1: Remember That Crazy Road Trip?,""7/14/19"""
"Family Reunion: Part 1: Remember Grace Under Fire?,""7/14/19"""
"Family Reunion: Part 1: Remember When I Lost My Sister?,""7/14/19"""
"Family Reunion: Part 1: Remember Vacation Bible School?,""7/14/19"""
"Family Reunion: Part 1: Remember Charlie Wilson?,""7/14/19"""
"Family Reunion: Part 1: Remember How This All Started?,""7/14/19"""
"Johnny English,""7/12/19"""
"Conan Without Borders: Israel,""7/12/19"""
"Chilling Adventures of Sabrina: Part 1: Chapter One: October Country,""7/11/19"""
"The Adventures of Pluto Nash,""7/10/19"""
"50 First Dates,""7/10/19"""
"The Bourne Legacy,""7/10/19"""
"The Bourne Identity,""7/9/19"""
"Shaft,""7/4/19"""
"The Chronicles of Narnia: Prince Caspian,""6/30/19"""
"Awake: The Million Dollar Game: Don’t Sleep!,""6/27/19"""
"Mr. Iglesias: Part 1: Oh Boy, Danny,""6/23/19"""
"Mr. Iglesias: Part 1: Teachers' Strike,""6/22/19"""
"Mr. Iglesias: Part 1: Talent Show,""6/22/19"""
"Mr. Iglesias: Part 1: Bullying,""6/22/19"""
"Mr. Iglesias: Part 1: Everybody Hates Gabe,""6/22/19"""
"Mr. Iglesias: Part 1: The Wagon,""6/22/19"""
"Mr. Iglesias: Part 1: Full Hearts, Clear Backpacks,""6/21/19"""
"Mr. Iglesias: Part 1: Summer School,""6/21/19"""
"Mr. Iglesias: Part 1: Some Children Left Behind,""6/21/19"""
"National Treasure,""6/17/19"""
"Ghostbusters: Answer the Call,""6/17/19"""
"Rim of the World,""6/17/19"""
"Mission: Impossible - Rogue Nation,""6/16/19"""
"Murder Mystery,""6/14/19"""
"The Emperor's New Groove,""6/14/19"""
"A Goofy Movie,""6/6/19"""
"DuckTales: Season 2: My Mother the Psychic,""6/5/19"""
"DuckTales: Season 2: The Good Muddahs,""6/5/19"""
"DuckTales: Season 2: Bubbeo & Juliet,""5/31/19"""
"DuckTales: Season 2: Allowance Day,""5/31/19"""
"DuckTales: Season 2: The Land of Tra La La,""5/30/19"""
"DuckTales: Season 2: Ali Bubba's Cave,""5/30/19"""
"DuckTales: Season 2: Ducks on The Lam,""5/30/19"""
"DuckTales: Season 2: Bubba Trubba,""5/30/19"""
"DuckTales: Season 2: The Duck Who would be King,""5/29/19"""
"DuckTales: Season 2: Marking Time,""5/29/19"""
"Lilo & Stitch,""5/29/19"""
"Bruce Almighty,""5/29/19"""
"A Series of Unfortunate Events: Season 1: The Reptile Room: Part One,""5/29/19"""
"A Series of Unfortunate Events: Season 1: The Bad Beginning: Part Two,""5/29/19"""
"A Series of Unfortunate Events: Season 1: The Bad Beginning: Part One,""5/29/19"""
"Robinson Crusoe,""5/28/19"""
"Evan Almighty,""5/25/19"""
"The Proposal,""5/25/19"""
"Prince of Peoria: Part 2: Saving Stank Nation,""5/21/19"""
"Prince of Peoria: Part 2: Robot Wars,""5/21/19"""
"Prince of Peoria: Part 1: A Night at the Hip Hopera,""5/21/19"""
"Prince of Peoria: Part 2: The Summer of Teddy & Emil,""5/20/19"""
"Prince of Peoria: Part 2: Teddy the Human Cannonball,""5/20/19"""
"Prince of Peoria: Part 2: Game Night,""5/20/19"""
"Prince of Peoria: Part 2: Acting a Fool,""5/20/19"""
"Prince of Peoria: Part 2: Daters Gonna Date,""5/20/19"""
"Prince of Peoria: Part 2: The King Arrives,""5/20/19"""
"Son of the Mask,""5/18/19"""
"Sandy Wexler,""5/1/19"""
"Tron,""4/26/19"""
"Lab Rats: Elite Force: The Rise of Five,""4/26/19"""
"Kindergarten Cop 2,""4/26/19"""
"Supergirl: Season 1: Pilot,""4/26/19"""
"Mr. Young: Season 2: Mr. Movie,""4/25/19"""
"Mr. Young: Season 2: Mr. Witness,""4/25/19"""
"Happy Gilmore,""4/24/19"""
"Pirates of the Caribbean: On Stranger Tides,""4/23/19"""
"You vs. Wild: Operation Jungle Rescue, Pt. 1,""4/20/19"""
"The Karate Kid,""4/18/19"""
"Just Go With It,""4/17/19"""
"Chilling Adventures of Sabrina: Part 2: Chapter Twenty: The Mephisto Waltz,""4/9/19"""
"Chilling Adventures of Sabrina: Part 1: Chapter Eleven: A Midwinter's Tale,""4/9/19"""
"Chilling Adventures of Sabrina: Part 2: Chapter Nineteen: The Mandrake,""4/9/19"""
"Chilling Adventures of Sabrina: Part 2: Chapter Eighteen: The Miracles of Sabrina Spellman,""4/8/19"""
"Chilling Adventures of Sabrina: Part 2: Chapter Fourteen: Lupercalia,""4/8/19"""
"Chilling Adventures of Sabrina: Part 2: Chapter Twelve: The Epiphany,""4/8/19"""
"Marvel's Cloak and Dagger: Episode 1,""4/8/19"""
"Zapped,""4/4/19"""
"Marvel's Daredevil: Shadows in the Glass,""4/2/19"""
"Pacific Rim,""4/1/19"""
"R.I.P.D.,""3/31/19"""
"Austin & Ally: Rockers & Writers,""3/31/19"""
"The Change-Up,""3/31/19"""
"Santa Clarita Diet: Season 3: The Cult of Sheila,""3/31/19"""
"Santa Clarita Diet: Season 3: Zombody,""3/31/19"""
"Santa Clarita Diet: Season 3: Forever!,""3/31/19"""
"Santa Clarita Diet: Season 3: A Specific Form of Recklessness,""3/31/19"""
"Santa Clarita Diet: Season 3: The Chicken and the Pear,""3/31/19"""
"Santa Clarita Diet: Season 3: Belle and Sebastian Protect the Head,""3/31/19"""
"Santa Clarita Diet: Season 3: More of a Cat Person,""3/31/19"""
"Santa Clarita Diet: Season 3: We Let People Die Every Day,""3/31/19"""
"Santa Clarita Diet: Season 3: Knighttime,""3/30/19"""
"Santa Clarita Diet: Season 3: Wuffenloaf,""3/30/19"""
"Are We There Yet?,""3/30/19"""
"Last Action Hero,""3/26/19"""
"The Flash: Season 1: The Nuclear Man,""3/25/19"""
"Father of the Year,""3/24/19"""
"Iron Man 3,""3/24/19"""
"Iron Man,""3/23/19"""
"Best Friends Whenever: Fight the Future: Part 1,""3/21/19"""
"The Brothers Grimsby,""3/21/19"""
"Bean: The Ultimate Disaster Movie,""3/20/19"""
"The Longest Yard,""3/20/19"""
"Arrested Development: Season 5: Courting Disasters,""3/18/19"""
"Johnny English Reborn,""3/18/19"""
"Arrested Development: Season 5: Unexpected Company,""3/18/19"""
"Ultimate Beastmaster: No Mercy: Season One Finale,""3/12/19"""
"Isn't It Romantic,""3/10/19"""
"Parks and Recreation: Canvassing,""3/5/19"""
"Two Weeks Notice,""3/3/19"""
"Marvel's Daredevil: In the Blood,""3/3/19"""
"The Office (U.S.): Season 2: The Fight,""3/2/19"""
"The Office (U.S.): Season 2: Office Olympics,""3/2/19"""
"Click,""3/2/19"""
"Saving Silverman,""3/2/19"""
"Anger Management,""2/28/19"""
"The Garfield Show: A Game of Cat and Mouse / Perfect Pizza,""2/28/19"""
" : Episode 1,""2/28/19"""
"Liar Liar,""2/27/19"""
"The Office (U.S.): Season 2: The Fire,""2/24/19"""
"The Office (U.S.): Season 2: Sexual Harassment,""2/17/19"""
"The Office (U.S.): Season 2: The Dundies,""2/17/19"""
"The Office (U.S.): Hot Girl,""2/15/19"""
"The Office (U.S.): Basketball,""2/14/19"""
"The Office (U.S.): The Alliance,""2/14/19"""
"The Office (U.S.): Health Care,""2/14/19"""
"Mark & Russell’s Wild Ride,""2/12/19"""
"When We First Met,""2/12/19"""
"Marvel's Daredevil: Rabbit in a Snowstorm,""2/11/19"""
"Marvel's Daredevil: Cut Man,""2/11/19"""
"Marvel's Daredevil: Into the Ring,""2/11/19"""
"COMEDIANS of the world: US: Neal Brennan,""2/11/19"""
"Pulp Fiction,""2/10/19"""
"The Office (U.S.): Diversity Day,""2/10/19"""
"The Office (U.S.): Pilot,""2/10/19"""
"Parks and Recreation: Pilot,""2/10/19"""
"Bill Nye Saves the World: Season 3: Surviving in a World Without Water,""2/8/19"""
"The 100: Season 5: Damocles: Part 2,""2/3/19"""
"The 100: Season 5: Damocles: Part 1,""2/3/19"""
"The 100: Season 5: The Dark Year,""2/3/19"""
"The 100: Season 5: The Warriors Will,""2/3/19"""
"Batman Ninja,""2/2/19"""
"K-9,""2/2/19"""
"Unbreakable Kimmy Schmidt: Season 4: Kimmy Says Bye!,""2/2/19"""
"Unbreakable Kimmy Schmidt: Season 4: Kimmy is Rich*!,""2/2/19"""
"The Real Ghostbusters: Ghosts R Us,""2/1/19"""
"High School Musical,""2/1/19"""
"Unbreakable Kimmy Schmidt: Season 4: Kimmy Finds a Liar!,""2/1/19"""
"Unbreakable Kimmy Schmidt: Season 1: Kimmy Goes Outside!,""2/1/19"""
"Unbreakable Kimmy Schmidt: Season 4: Kimmy Fights a Fire Monster!,""2/1/19"""
"Chelsea Peretti: One of the Greats,""2/1/19"""
"Orange Is the New Black: Season 1: I Wasn't Ready,""2/1/19"""
"Brooklyn Nine-Nine: Season 1: The Ebony Falcon,""1/28/19"""
"Brooklyn Nine-Nine: Season 1: The Bet,""1/28/19"""
"Brooklyn Nine-Nine: Season 1: Pontiac Bandit,""1/28/19"""
"The Good Place: Season 1: Jason Mendoza,""1/28/19"""
"The Good Place: Season 3: Janet(s),""1/28/19"""
"The Princess Diaries 2: Royal Engagement,""1/22/19"""
"The Princess Diaries,""1/22/19"""
"ADAM SANDLER 100% FRESH,""1/19/19"""
"Sky High,""1/18/19"""
"Coming to America,""1/18/19"""
"Death by Magic: MIAMI: Head Under Water,""1/16/19"""
"Victorious: The Birthweek Song,""1/15/19"""
"Victorious: Stage Fighting,""1/15/19"""
"Victorious: The Bird Scene,""1/15/19"""
"Victorious: Pilot,""1/15/19"""
"Saving Mr. Banks,""1/14/19"""
"The Pacifier,""1/11/19"""
"Titans: Season 1: Titans,""1/11/19"""
"Brooklyn Nine-Nine: Season 2: Halloween II,""1/10/19"""
"Blank Check,""1/7/19"""
"Black Lightning: Season 2: The	Book of Rebellion: Chapter Two: Gift of Magi,""1/6/19"""
"Black Lightning: Season 2: The Book of Rebellion: Chapter One: Exodus,""1/6/19"""
"Black Lightning: Season 2: The Book of Blood: Chapter Three: The Sange,""1/5/19"""
"Black Lightning: Season 2: The Book of Blood: Chapter Two: The Perdi,""1/5/19"""
"Black Lightning: Season 2: The Book of Blood: Chapter One: Requiem,""1/5/19"""
"Black Lightning: Season 2: The	Book of Consequences: Chapter Four: Translucent Freak,""1/3/19"""
"A Series of Unfortunate Events: Season 3: The End,""1/1/19"""
"A Series of Unfortunate Events: Season 3: Penultimate Peril: Part 2,""1/1/19"""
"A Series of Unfortunate Events: Season 3: Penultimate Peril: Part 1,""1/1/19"""
"A Series of Unfortunate Events: Season 3: Grim Grotto: Part 2,""1/1/19"""
"A Series of Unfortunate Events: Season 3: Grim Grotto: Part 1,""1/1/19"""
"A Series of Unfortunate Events: Season 3: Slippery Slope: Part 2,""1/1/19"""
"A Series of Unfortunate Events: Season 3: Slippery Slope: Part 1,""1/1/19"""
"Black Lightning: Season 2: The	Book of Consequences: Chapter Three: Master Lowry,""12/31/18"""
"Black Lightning: Season 2: The	Book of Consequences: Chapter Two: Black Jesus Blues,""12/31/18"""
